,artist,album_name,rating,album_link,genre,Unnamed: 0
1697,['Sonic Youth'],"['Sonic Youth: Battery Park, NYC: July 4, 2008']",['7.7'],['https://pitchfork.com/reviews/albums/sonic-youth-sonic-youth-battery-park-nyc-july-4-2008/'],['rock'],
1698,['Bill Callahan'],['Shepherd in a Sheepskin Vest'],['8.5'],['https://pitchfork.com/reviews/albums/bill-callahan-shepherd-in-a-sheepskin-vest/'],['rock'],
1699,['Bob Dylan'],['Bob Dylan: Rolling Thunder Revue: The 1975 Live Recordings'],['8.7'],['https://pitchfork.com/reviews/albums/bob-dylan-bob-dylan-rolling-thunder-revue-the-1975-live-recordings/'],['rock'],
1700,['Yeasayer'],['Erotic Reruns'],['5.5'],['https://pitchfork.com/reviews/albums/yeasayer-erotic-reruns/'],['rock'],
1701,['Stef Chura'],['Midnight'],['7.6'],['https://pitchfork.com/reviews/albums/stef-chura-midnight/'],['rock'],
1702,['Palehound'],['Black Friday'],['7.4'],['https://pitchfork.com/reviews/albums/palehound-black-friday/'],['rock'],
1703,['Erin Durant'],['Islands'],['6.7'],['https://pitchfork.com/reviews/albums/erin-durant-islands/'],['rock'],
1704,['Silversun Pickups'],['Widow’s Weeds'],['4.9'],['https://pitchfork.com/reviews/albums/silversun-pickups-widows-weeds/'],['rock'],
1705,['Yohuna'],['Mirroring'],['7.2'],['https://pitchfork.com/reviews/albums/yohuna-mirroring/'],['rock'],
1706,['Roky Erickson'],['Never Say Goodbye'],['9.0'],['https://pitchfork.com/reviews/albums/roky-erickson-never-say-goodbye/'],['rock'],
1707,['Team Dresch'],"['Personal Best / Captain My Captain / Choices, Chances, Changes: Singles & Comptracks 1994-2000']",['9.1'],['https://pitchfork.com/reviews/albums/team-dresch-personal-best-captain-my-captain-choices-chances-changes-singles-and-comptracks-1994-2000/'],['rock'],
1708,['Prince'],['Originals'],['9.5'],['https://pitchfork.com/reviews/albums/prince-originals/'],['rock'],
1709,['Tim Heidecker'],['What the Brokenhearted Do...'],['6.5'],['https://pitchfork.com/reviews/albums/tim-heidecker-what-the-brokenhearted-do/'],['rock'],
1710,['Juan Wauters'],['Introducing Juan Pablo'],['6.9'],['https://pitchfork.com/reviews/albums/juan-wauters-introducing-juan-pablo/'],['rock'],
1711,['Silkworm'],['In the West'],['8.1'],['https://pitchfork.com/reviews/albums/silkworm-in-the-west/'],['rock'],
1712,['Spencer Radcliffe & Everyone Else'],['Hot Spring'],['7.8'],['https://pitchfork.com/reviews/albums/spencer-radcliffe-and-everyone-else-hot-spring/'],['rock'],
1713,['Soundwalk Collective'],['The Peyote Dance'],['5.8'],['https://pitchfork.com/reviews/albums/soundwalk-collective-patti-smith-the-peyote-dance/'],['rock'],
1714,['Sacred Paws'],['Run Around the Sun'],['7.8'],['https://pitchfork.com/reviews/albums/sacred-paws-run-around-the-sun/'],['rock'],
1715,['Pavement'],['Terror Twilight'],['7.5'],['https://pitchfork.com/reviews/albums/pavement-terror-twilight/'],['rock'],
1716,['Kyle Bobby Dunn'],['From Here to Eternity'],['8.0'],['https://pitchfork.com/reviews/albums/kyle-bobby-dunn-from-here-to-eternity/'],['rock'],
1717,['Pip Blom'],['Boat'],['7.0'],['https://pitchfork.com/reviews/albums/pip-blom-boat/'],['rock'],
1718,['Together Pangea'],['Dispassionate EP'],['5.9'],['https://pitchfork.com/reviews/albums/together-pangea-dispassionate-ep/'],['rock'],
1719,['Christelle Bofale'],['Swim Team EP'],['7.4'],['https://pitchfork.com/reviews/albums/christelle-bofale-swim-team-ep/'],['rock'],
1720,['Black Mountain'],['Destroyer'],['7.0'],['https://pitchfork.com/reviews/albums/black-mountain-destroyer/'],['rock'],
1721,['pronoun'],"[""i'll show you stronger""]",['6.5'],['https://pitchfork.com/reviews/albums/pronoun-ill-show-you-stronger/'],['rock'],
1722,['Cate Le Bon'],['Reward'],['8.4'],['https://pitchfork.com/reviews/albums/cate-le-bon-reward/'],['rock'],
1723,['Sebadoh'],['Act Surprised'],['7.5'],['https://pitchfork.com/reviews/albums/sebadoh-act-surprised/'],['rock'],
1724,['Felt'],['Forever Breathes the Lonely Word'],['9.3'],['https://pitchfork.com/reviews/albums/felt-forever-breathes-the-lonely-word/'],['rock'],
1725,['Morrissey'],['California Son'],['5.9'],['https://pitchfork.com/reviews/albums/morrissey-california-son/'],['rock'],
1726,['Hayden Thorpe'],['Diviner'],['6.8'],['https://pitchfork.com/reviews/albums/hayden-thorpe-diviner/'],['rock'],
1727,['Amyl and the Sniffers'],['Amyl and the Sniffers'],['7.2'],['https://pitchfork.com/reviews/albums/amyl-and-the-sniffers-amyl-and-the-sniffers/'],['rock'],
1728,['Josephine Wiggs'],['We Fall'],['7.4'],['https://pitchfork.com/reviews/albums/josephine-wiggs-we-fall/'],['rock'],
1729,['Interpol'],['A Fine Mess EP'],['5.6'],['https://pitchfork.com/reviews/albums/interpol-a-fine-mess-ep/'],['rock'],
1730,['Operators'],['Radiant Dawn'],['7.7'],['https://pitchfork.com/reviews/albums/operators-radiant-dawn/'],['rock'],
1731,['Olden Yolk'],['Living Theatre'],['7.2'],['https://pitchfork.com/reviews/albums/olden-yolk-living-theatre/'],['rock'],
1732,['Black Dice'],['Natty Light'],['7.9'],['https://pitchfork.com/reviews/albums/black-dice-natty-light/'],['rock'],
1733,['I Love Your Lifestyle'],['The Movie'],['8.0'],['https://pitchfork.com/reviews/albums/i-love-your-lifestyle-the-movie/'],['rock'],
1734,['Alex Lahey'],['The Best of Luck Club'],['7.8'],['https://pitchfork.com/reviews/albums/alex-lahey-the-best-of-luck-club/'],['rock'],
1735,['The Ballet'],['Matchy Matchy'],['7.6'],['https://pitchfork.com/reviews/albums/the-ballet-matchy-matchy/'],['rock'],
1736,['Ryan Pollie'],['Ryan Pollie'],['7.3'],['https://pitchfork.com/reviews/albums/ryan-pollie-ryan-pollie/'],['rock'],
1737,['The National'],['I Am Easy to Find'],['7.6'],['https://pitchfork.com/reviews/albums/the-national-i-am-easy-to-find/'],['rock'],
1738,['Dehd'],['Water'],['7.7'],['https://pitchfork.com/reviews/albums/dehd-water/'],['rock'],
