,artist,album_name,rating,album_link,genre,Unnamed: 0
132,['Overmono'],['Good Lies'],['7.7'],['https://pitchfork.com/reviews/albums/overmono-good-lies/'],['electronic'],
133,['Ruth Anderson'],['Tête-à-tête'],['8.0'],['https://pitchfork.com/reviews/albums/ruth-anderson-annea-lockwood-tete-a-tete/'],['electronic'],
134,['Beta Librae'],['Daystar'],['7.3'],['https://pitchfork.com/reviews/albums/beta-librae-daystar/'],['electronic'],
135,['Fred again..'],['Secret Life'],['6.0'],['https://pitchfork.com/reviews/albums/fred-again-brian-eno-secret-life/'],['electronic'],
136,['SBTRKT'],['The Rat Road'],['7.3'],['https://pitchfork.com/reviews/albums/sbtrkt-the-rat-road/'],['electronic'],
137,['Éliane Radigue'],['Naldjorlak'],['7.9'],['https://pitchfork.com/reviews/albums/eliane-radigue-naldjorlak/'],['electronic'],
138,['Tolerance'],['Anonym'],['8.3'],['https://pitchfork.com/reviews/albums/tolerance-anonym-divin/'],['electronic'],
139,['Mike Dean'],['4:23'],['5.0'],['https://pitchfork.com/reviews/albums/mike-dean-423/'],['electronic'],
140,['Braids'],['Euphoric Recall'],['6.5'],['https://pitchfork.com/reviews/albums/braids-euphoric-recall/'],['electronic'],
141,['Yunè Pinku'],['Babylon IX EP'],['7.4'],['https://pitchfork.com/reviews/albums/yune-pinku-babylon-ix-ep/'],['electronic'],
142,['Dazegxd'],['dSX.fm EP'],['7.0'],['https://pitchfork.com/reviews/albums/dazegxd-quinn-dsxfm-ep/'],['electronic'],
143,['Ron Morelli'],['Heart Stopper'],['7.6'],['https://pitchfork.com/reviews/albums/ron-morelli-heart-stopper/'],['electronic'],
144,['Mark Barrott'],['Jōhatsu (蒸発)'],['7.2'],['https://pitchfork.com/reviews/albums/mark-barrott-jhatsu/'],['electronic'],
145,['Mark Jenkin'],['Enys Men (Original Score)'],['7.3'],['https://pitchfork.com/reviews/albums/enys-men-original-score/'],['electronic'],
146,['Everything But the Girl'],['Fuse'],['7.7'],['https://pitchfork.com/reviews/albums/everything-but-the-girl-fuse/'],['electronic'],
147,['Patrick Wolf'],['The Night Safari EP'],['6.8'],['https://pitchfork.com/reviews/albums/patrick-wolf-the-night-safari-ep/'],['electronic'],
148,['Frost Children'],['SPEED RUN'],['5.4'],['https://pitchfork.com/reviews/albums/frost-children-speed-run/'],['electronic'],
149,['Nathan Fake'],['Crystal Vision'],['7.6'],['https://pitchfork.com/reviews/albums/nathan-fake-crystal-vision/'],['electronic'],
150,['Thomas Bangalter'],['Mythologies'],['6.9'],['https://pitchfork.com/reviews/albums/thomas-bangalter-mythologies/'],['electronic'],
151,['Marta Złakowska'],['When It’s Going Wrong'],['7.0'],['https://pitchfork.com/reviews/albums/marta-tricky-when-its-going-wrong/'],['electronic'],
152,['Yaeji'],['With a Hammer'],['8.5'],['https://pitchfork.com/reviews/albums/yaeji-with-a-hammer/'],['electronic'],
153,['Alan Braxe'],['The Upper Cuts (2023 Edition)'],['8.2'],['https://pitchfork.com/reviews/albums/alan-braxe-fred-falke-the-upper-cuts-2023-edition/'],['electronic'],
154,['Pépe'],['Reclaim'],['7.6'],['https://pitchfork.com/reviews/albums/pepe-reclaim/'],['electronic'],
155,['James Holden'],['Imagine This Is a High Dimensional Space of All Possibilities'],['7.8'],['https://pitchfork.com/reviews/albums/james-holden-imagine-this-is-a-high-dimensional-space-of-all-possibilities/'],['electronic'],
156,['Tzusing'],['绿帽 Green Hat'],['7.6'],['https://pitchfork.com/reviews/albums/tsuzing-green-hat/'],['electronic'],
157,['Ada Rook '],['Rookie’s Bustle'],['7.1'],['https://pitchfork.com/reviews/albums/ada-rook-rookies-bustle/'],['electronic'],
158,['A Certain Ratio'],['1982\xa0'],['6.7'],['https://pitchfork.com/reviews/albums/a-certain-ratio-1982/'],['electronic'],
159,['Depeche Mode'],['Memento Mori\xa0'],['7.1'],['https://pitchfork.com/reviews/albums/depeche-mode-memento-mori/'],['electronic'],
160,['Andrea'],['Due in Color'],['6.8'],['https://pitchfork.com/reviews/albums/andrea-due-in-color/'],['electronic'],
161,['M83'],['Fantasy\xa0'],['6.6'],['https://pitchfork.com/reviews/albums/m83-fantasy/'],['electronic'],
162,['Bryozone'],['Eye of Delirious'],['7.6'],['https://pitchfork.com/reviews/albums/bryozone-eye-of-delirious/'],['electronic'],
163,['Kosaya Gora'],['Kosogor'],['6.7'],['https://pitchfork.com/reviews/albums/kosaya-gora-kosogor/'],['electronic'],
164,['100 gecs'],"['10,000 gecs']",['8.2'],['https://pitchfork.com/reviews/albums/100-gecs-10000-gecs/'],['electronic'],
165,['KMRU'],['Glim'],['7.1'],['https://pitchfork.com/reviews/albums/kmru-glim/'],['electronic'],
166,['Nia Archives'],['Sunrise Bang Ur Head Against tha Wall EP'],['7.4'],['https://pitchfork.com/reviews/albums/nia-archives-sunrise-bang-ur-head-against-tha-wall-ep/'],['electronic'],
167,['Fever Ray'],['Radical Romantics'],['8.4'],['https://pitchfork.com/reviews/albums/fever-ray-radical-romantics/'],['electronic'],
168,['mui zyu'],['Rotten Bun for an Eggless Century\xa0'],['7.4'],['https://pitchfork.com/reviews/albums/mui-zyu-rotten-bun-for-an-eggless-century/'],['electronic'],
169,['Heinali'],['Kyiv Eternal'],['7.8'],['https://pitchfork.com/reviews/albums/heinali-kyiv-eternal/'],['electronic'],
170,['Mioclono'],['Cluster I'],['7.4'],['https://pitchfork.com/reviews/albums/mioclono-cluster-i/'],['electronic'],
171,['Model/Actriz'],['Dogsbody'],['8.2'],['https://pitchfork.com/reviews/albums/model-actriz-dogsbody/'],['electronic'],
172,['Gorillaz'],['Cracker Island'],['6.5'],['https://pitchfork.com/reviews/albums/gorillaz-cracker-island/'],['electronic'],
173,['Skrillex'],['Quest for Fire'],['7.7'],['https://pitchfork.com/reviews/albums/skrillex-quest-for-fire-dont-get-too-close/'],['electronic'],
