,artist,album_name,rating,album_link,genre,Unnamed: 0
283,['Keeley Forsyth'],['Limbs'],['7.2'],['https://pitchfork.com/reviews/albums/keeley-forsyth-limbs/'],['experimental'],
284,['Debit'],['The Long Count'],['7.5'],['https://pitchfork.com/reviews/albums/debit-the-long-count/'],['experimental'],
285,['Fulu Miziki'],['Ngbaka EP'],['7.2'],['https://pitchfork.com/reviews/albums/fulu-miziki-ngbaka/'],['experimental'],
286,['claire rousay'],['never stop texting me'],['6.7'],['https://pitchfork.com/reviews/albums/claire-rousay-more-eaze-never-stop-texting-me/'],['experimental'],
287,['Iannis Xenakis'],['Electroacoustic Works'],['9.2'],['https://pitchfork.com/reviews/albums/iannis-xenakis-electroacoustic-works/'],['experimental'],
288,['Biosphere'],['Shortwave Memories'],['7.7'],['https://pitchfork.com/reviews/albums/biosphere-shortwave-memories/'],['experimental'],
289,"['Black Country, New Road']",['Ants From Up There'],['8.4'],['https://pitchfork.com/reviews/albums/black-country-new-road-ants-from-up-there/'],['experimental'],
290,['Animal Collective'],['Time Skiffs'],['8.4'],['https://pitchfork.com/reviews/albums/animal-collective-time-skiffs/'],['experimental'],
291,['Modern Nature'],['Island of Noise'],['7.8'],['https://pitchfork.com/reviews/albums/modern-nature-island-of-noise/'],['experimental'],
292,['Ben Bondy'],['Camo'],['7.3'],['https://pitchfork.com/reviews/albums/ben-bondy-camo/'],['experimental'],
293,['Tanya Tagaq'],['Tongues'],['7.7'],['https://pitchfork.com/reviews/albums/tanya-tagaq-tongues/'],['experimental'],
294,['Martha Skye Murphy'],['Distance on Ground'],['7.1'],['https://pitchfork.com/reviews/albums/martha-skye-murphy-maxwell-sterling-distance-on-ground/'],['experimental'],
295,['Pan Daijing'],['Tissues'],['7.4'],['https://pitchfork.com/reviews/albums/pan-daijing-tissues/'],['experimental'],
296,['Anna von Hausswolff'],['Live at Montreux Jazz Festival'],['7.5'],['https://pitchfork.com/reviews/albums/anna-von-hausswolff-live-at-montreux-jazz-festival/'],['experimental'],
297,['Warmth'],['Warmth: Retrospective (2016-2021)'],['7.0'],['https://pitchfork.com/reviews/albums/warmth-warmth-retrospective-2016-2021/'],['experimental'],
298,['claire rousay'],['sometimes i feel like i have no friends'],['7.1'],['https://pitchfork.com/reviews/albums/claire-rousay-sometimes-i-feel-like-i-have-no-friends/'],['experimental'],
299,['Tran Uy Duc'],['Came'],['7.5'],['https://pitchfork.com/reviews/albums/tran-uy-duc-came/'],['experimental'],
