,artist,album_name,rating,album_link,genre,Unnamed: 0
130,['Anaïs Mitchell'],['Anaïs Mitchell'],['7.2'],['https://pitchfork.com/reviews/albums/anais-mitchell-anais-mitchell/'],['folk'],
131,['Aoife O’Donovan'],['Age of Apathy'],['7.3'],['https://pitchfork.com/reviews/albums/aoife-odonovan-age-of-apathy/'],['folk'],
132,['Jana Horn'],['Optimism'],['7.5'],['https://pitchfork.com/reviews/albums/jana-horn-optimism/'],['folk'],
133,['Grace Cummings'],['Storm Queen'],['6.8'],['https://pitchfork.com/reviews/albums/grace-cummings-storm-queen/'],['folk'],
134,['Bill Callahan'],['Blind Date Party'],['7.5'],['https://pitchfork.com/reviews/albums/bill-callahan-bonnie-prince-billy-blind-date-party/'],['folk'],
135,['Michael Hurley'],['The Time of Foxgloves'],['7.8'],['https://pitchfork.com/reviews/albums/michael-hurley-the-time-of-foxgloves/'],['folk'],
136,['Richard Dawson'],['Henki'],['7.5'],['https://pitchfork.com/reviews/albums/richard-dawson-circle-henki/'],['folk'],
137,['Robert Plant'],['Raise the Roof'],['7.3'],['https://pitchfork.com/reviews/albums/robert-plant-alison-krauss-raise-the-roof/'],['folk'],
138,['Doran'],['Doran'],['7.9'],['https://pitchfork.com/reviews/albums/doran-doran/'],['folk'],
139,['Margo Cilker'],['Pohorylle'],['7.7'],['https://pitchfork.com/reviews/albums/margo-cilker-pohorylle/'],['folk'],
140,['Marissa Nadler'],['The Path of the Clouds'],['7.5'],['https://pitchfork.com/reviews/albums/marissa-nadler-the-path-of-the-clouds/'],['folk'],
141,['Shania Twain'],['Come On Over'],['7.5'],['https://pitchfork.com/reviews/albums/shania-twain-come-on-over/'],['folk'],
142,['Boy Scouts'],['Wayfinder'],['7.3'],['https://pitchfork.com/reviews/albums/boy-scouts-wayfinder/'],['folk'],
143,['Natalie Hemby'],['Pins and Needles'],['7.4'],['https://pitchfork.com/reviews/albums/natalie-hemby-pins-and-needles/'],['folk'],
144,['Jason Isbell and the 400 Unit'],['Georgia Blue'],['7.0'],['https://pitchfork.com/reviews/albums/jason-isbell-and-the-400-unit-georgia-blue/'],['folk'],
145,['Shannon Lay '],['Geist'],['7.7'],['https://pitchfork.com/reviews/albums/shannon-lay-geist/'],['folk'],
146,['Myriam Gendron'],"['Ma délire - Songs of love, lost & found']",['8.0'],['https://pitchfork.com/reviews/albums/myriam-gendron-ma-delire-songs-of-love-lost-and-found/'],['folk'],
147,['John Prine'],['Fair & Square'],['8.1'],['https://pitchfork.com/reviews/albums/john-prine-fair-and-square/'],['folk'],
