,artist,album_name,rating,album_link,genre,Unnamed: 0
177,['Converge'],['The Dusk in Us'],['8.2'],['https://pitchfork.com/reviews/albums/converge-the-dusk-in-us/'],['metal'],
178,['Misfits'],['Walk Among Us'],['9.4'],['https://pitchfork.com/reviews/albums/misfits-walk-among-us/'],['metal'],
179,['Misfits'],['Static Age'],['8.8'],['https://pitchfork.com/reviews/albums/misfits-static-age/'],['metal'],
180,['Danzig'],['Danzig'],['8.5'],['https://pitchfork.com/reviews/albums/danzig-danzig/'],['metal'],
181,['Danzig'],['Danzig III: How the Gods Kill'],['8.7'],['https://pitchfork.com/reviews/albums/danzig-danzig-iii-how-the-gods-kill/'],['metal'],
182,['Bell Witch'],['Mirror Reaper'],['8.0'],['https://pitchfork.com/reviews/albums/bell-witch-mirror-reaper/'],['metal'],
183,['Exhumed'],['Death Revenge'],['6.9'],['https://pitchfork.com/reviews/albums/exhumed-death-revenge/'],['metal'],
184,['The Darkness'],['Pinewood Smile'],['4.8'],['https://pitchfork.com/reviews/albums/the-darkness-pinewood-smile/'],['metal'],
185,['Marilyn Manson'],['Heaven Upside Down'],['5.9'],['https://pitchfork.com/reviews/albums/marilyn-manson-heaven-upside-down/'],['metal'],
186,['Acephalix'],['Decreation'],['7.4'],['https://pitchfork.com/reviews/albums/acephalix-decreation/'],['metal'],
187,['God Mother'],['Vilseledd'],['6.4'],['https://pitchfork.com/reviews/albums/god-mother-vilseledd/'],['metal'],
188,['Wolves in the Throne Room'],['Thrice Woven'],['5.2'],['https://pitchfork.com/reviews/albums/wolves-in-the-throne-room-thrice-woven/'],['metal'],
189,['Mastodon'],['Cold Dark Place EP'],['7.0'],['https://pitchfork.com/reviews/albums/mastodon-cold-dark-place-ep/'],['metal'],
190,['Deftones'],['White Pony'],['8.4'],['https://pitchfork.com/reviews/albums/deftones-white-pony/'],['metal'],
191,['BIG|BRAVE'],['Ardor'],['7.6'],['https://pitchfork.com/reviews/albums/bigorbrave-ardor/'],['metal'],
192,['Sannhet'],['So Numb'],['8.0'],['https://pitchfork.com/reviews/albums/sannhet-so-numb/'],['metal'],
193,['Dale Crover'],['The Fickle Finger of Fate/A Walk With Love & Death'],['7.0'],['https://pitchfork.com/reviews/albums/dale-crover-melvins-the-fickle-finger-of-fatea-walk-with-love-and-death/'],['metal'],
194,['Couch Slut'],['Contempt'],['7.7'],['https://pitchfork.com/reviews/albums/couch-slut-contempt/'],['metal'],
195,['Tchornobog'],['Tchornobog'],['7.4'],['https://pitchfork.com/reviews/albums/tchornobog-tchornobog/'],['metal'],
196,['Integrity'],"['Howling, for the Nightmare Shall Consume']",['7.7'],['https://pitchfork.com/reviews/albums/integrity-howling-for-the-nightmare-shall-consume/'],['metal'],
197,['Boris'],['Dear'],['7.3'],['https://pitchfork.com/reviews/albums/boris-dear/'],['metal'],
