,artist,album_name,rating,album_link,genre,Unnamed: 0
75,['DOMi & JD BECK'],['NOT TiGHT'],['7.3'],['https://pitchfork.com/reviews/albums/domi-and-jd-beck-not-tight/'],['jazz'],
76,['Carlos Niño & Friends'],['Extra Presence'],['7.8'],['https://pitchfork.com/reviews/albums/carlos-nino-and-friends-extra-presence/'],['jazz'],
77,['Tyshawn Sorey Trio'],['Mesmerism'],['7.2'],['https://pitchfork.com/reviews/albums/tyshawn-sorey-trio-mesmerism/'],['jazz'],
78,['Asha Puthli'],['The Essential Asha Puthli'],['8.0'],['https://pitchfork.com/reviews/albums/asha-puthli-the-essential-asha-puthli/'],['jazz'],
79,['Anteloper'],['Pink Dolphins'],['7.6'],['https://pitchfork.com/reviews/albums/anteloper-pink-dolphins/'],['jazz'],
80,['Sam Gendel'],['SUPERSTORE'],['7.0'],['https://pitchfork.com/reviews/albums/sam-gendel-superstore/'],['jazz'],
81,['Benny Bock'],['Vanishing Act'],['7.0'],['https://pitchfork.com/reviews/albums/benny-bock-vanishing-act/'],['jazz'],
82,['Brian Jackson'],['This Is Brian Jackson'],['7.5'],['https://pitchfork.com/reviews/albums/brian-jackson-this-is-brian-jackson/'],['jazz'],
83,[' Shabaka'],['Afrikan Culture EP'],['7.4'],['https://pitchfork.com/reviews/albums/shabaka-afrikan-culture-ep/'],['jazz'],
84,['Eddie Gale'],['Ghetto Music'],['9.4'],['https://pitchfork.com/reviews/albums/eddie-gale-ghetto-music/'],['jazz'],
85,['Sam Gendel'],['LIVE A LITTLE'],['7.3'],['https://pitchfork.com/reviews/albums/sam-gendel-antonia-cytrynowicz-live-a-little/'],['jazz'],
86,['Mary Halvorson'],['Amaryllis / Belladonna'],['7.5'],['https://pitchfork.com/reviews/albums/mary-halvorson-amaryllis-belladonna/'],['jazz'],
87,['Oren Ambarchi'],['Ghosted'],['8.0'],['https://pitchfork.com/reviews/albums/oren-ambarchi-johan-berthling-andrea-ghosted/'],['jazz'],
88,['Ben Marc'],['Glass Effect'],['7.6'],['https://pitchfork.com/reviews/albums/ben-marc-glass-effect/'],['jazz'],
89,['Albert Ayler'],['Revelations: The Complete ORTF 1970 Fondations Maeght Recordings'],['8.4'],['https://pitchfork.com/reviews/albums/albert-ayler-revelations-the-complete-ortf-1970-fondations-maeght-recordings/'],['jazz'],
90,['Tord Gustavsen Trio'],['Opening'],['7.4'],['https://pitchfork.com/reviews/albums/tord-gustavsen-trio-opening/'],['jazz'],
91,['Fred Moten'],['Moten/López/Cleaver'],['8.0'],['https://pitchfork.com/reviews/albums/brandon-lopez-gerald-cleaver-motenlopezcleaver/'],['jazz'],
92,['Alabaster DePlume'],['Gold - Go Forward in the Courage of Your Love'],['8.4'],['https://pitchfork.com/reviews/albums/alabaster-deplume-gold-go-forward-in-the-courage-of-your-love/'],['jazz'],
93,['Lynn Avery'],['To Live & Die in Space & Time'],['7.7'],['https://pitchfork.com/reviews/albums/lynn-avery-cole-pulice-to-live-and-die-in-space-and-time/'],['jazz'],
94,['Ilhan Ersahin'],['Invite Your Eye'],['7.0'],['https://pitchfork.com/reviews/albums/ilhan-ersahin-dave-harrington-kenny-invite-your-eye/'],['jazz'],
95,['James Newton'],['Flute Music'],['7.8'],['https://pitchfork.com/reviews/albums/james-newton-flute-music/'],['jazz'],
96,['Ornette Coleman'],['Round Trip: Ornette Coleman on Blue Note'],['7.8'],['https://pitchfork.com/reviews/albums/ornette-coleman-round-trip-ornette-coleman-on-blue-note/'],['jazz'],
97,['Wadada Leo Smith'],['Pacifica Koral Reef'],['7.8'],['https://pitchfork.com/reviews/albums/wadada-leo-smith-henry-kaiser-alex-v-pacifica-koral-reef/'],['jazz'],
98,['Riad Awwad'],['The Intifada 1987'],['7.6'],['https://pitchfork.com/reviews/albums/riad-awwad-hanan-awwad-mahmoud-darwi-the-intifada-1987/'],['jazz'],
99,['Seafoam Walls'],['XVI'],['7.5'],['https://pitchfork.com/reviews/albums/seafoam-walls-xvi/'],['jazz'],
100,['Bonobo'],['Fragments'],['5.4'],['https://pitchfork.com/reviews/albums/bonobo-fragments/'],['jazz'],
101,['Ben Marc'],['Breathe Suite EP'],['7.1'],['https://pitchfork.com/reviews/albums/ben-marc-breathe-suite/'],['jazz'],
102,['Jeff Parker'],['Forfolks'],['8.2'],['https://pitchfork.com/reviews/albums/jeff-parker-forfolks/'],['jazz'],
103,['Cynic'],['Ascension Codes'],['6.9'],['https://pitchfork.com/reviews/albums/cynic-ascension-codes/'],['jazz'],
104,['Ben LaMar Gay'],['Open Arms to Open Us'],['7.5'],['https://pitchfork.com/reviews/albums/ben-lamar-gay-open-arms-to-open-us/'],['jazz'],
105,['Makaya McCraven'],['Deciphering the Message'],['7.4'],['https://pitchfork.com/reviews/albums/makaya-mccraven-deciphering-the-message/'],['jazz'],
106,['Portico Quartet'],['Monument'],['6.6'],['https://pitchfork.com/reviews/albums/portico-quartet-monument/'],['jazz'],
107,['Irreversible Entanglements'],['Open the Gates'],['7.8'],['https://pitchfork.com/reviews/albums/irreversible-entanglements-open-the-gates/'],['jazz'],
108,['Shubh Saran'],['Inglish'],['7.3'],['https://pitchfork.com/reviews/albums/shubh-saran-inglish/'],['jazz'],
109,['Darius Jones'],['Raw Demoon Alchemy (A Lone Operation)'],['8.0'],['https://pitchfork.com/reviews/albums/darius-jones-raw-demoon-alchemy-a-lone-operation/'],['jazz'],
110,['Theon Cross'],['Intra-I'],['7.5'],['https://pitchfork.com/reviews/albums/theon-cross-intra-i/'],['jazz'],
111,['John Coltrane'],['A Love Supreme: Live in Seattle'],['9.4'],['https://pitchfork.com/reviews/albums/john-coltrane-a-love-supreme-live-in-seattle/'],['jazz'],
112,['Jessica Pavone'],['Lull'],['7.4'],['https://pitchfork.com/reviews/albums/jessica-pavone-lull/'],['jazz'],
113,['Nubya Garcia'],['Source ⧺ We Move'],['7.6'],['https://pitchfork.com/reviews/albums/nubya-garcia-source-we-move/'],['jazz'],
114,['Charlotte Greve'],['Sediments We Move'],['7.5'],['https://pitchfork.com/reviews/albums/charlotte-greve-sediments-we-move/'],['jazz'],
115,['BADBADNOTGOOD'],['Talk Memory'],['8.0'],['https://pitchfork.com/reviews/albums/badbadnotgood-talk-memory/'],['jazz'],
116,['Esperanza Spalding'],['Songwrights Apothecary Lab'],['7.5'],['https://pitchfork.com/reviews/albums/esperanza-spalding-songwrights-apothecary-lab/'],['jazz'],
117,['Nala Sinephro'],['Space 1.8'],['8.3'],['https://pitchfork.com/reviews/albums/nala-sinephro-space-18/'],['jazz'],
118,['Carmen Q. Rothwell'],['Don’t Get Comfy / Nowhere'],['7.5'],['https://pitchfork.com/reviews/albums/carmen-q-rothwell-dont-get-comfy-nowhere/'],['jazz'],
119,['Emma-Jean Thackray'],['Yellow'],['7.7'],['https://pitchfork.com/reviews/albums/emma-jean-thackray-yellow/'],['jazz'],
120,['Alice Coltrane'],['Kirtan: Turiya Sings'],['8.5'],['https://pitchfork.com/reviews/albums/alice-coltrane-kirtan-turiya-sings/'],['jazz'],
121,['Hiatus Kaiyote'],['Mood Valiant'],['7.3'],['https://pitchfork.com/reviews/albums/hiatus-kaiyote-mood-valiant/'],['jazz'],
122,['Anthony Joseph'],['The Rich Are Only Defeated When Running for Their Lives'],['8.0'],['https://pitchfork.com/reviews/albums/anthony-joseph-the-rich-are-only-defeated-when-running-for-their-lives/'],['jazz'],
123,['Jaubi'],['Nafs at Peace'],['7.6'],['https://pitchfork.com/reviews/albums/jaubi-nafs-at-peace/'],['jazz'],
124,['Sons of Kemet'],['Black to the Future'],['7.4'],['https://pitchfork.com/reviews/albums/sons-of-kemet-black-to-the-future/'],['jazz'],
125,['Murcof'],['The Alias Sessions'],['7.4'],['https://pitchfork.com/reviews/albums/murcof-the-alias-sessions/'],['jazz'],
126,['Carlos Niño & Friends'],"['More Energy Fields, Current']",['6.9'],['https://pitchfork.com/reviews/albums/carlos-nino-and-friends-more-energy-fields-current/'],['jazz'],
127,['Kohsuke Mine'],['First'],['8.1'],['https://pitchfork.com/reviews/albums/kohsuke-mine-first/'],['jazz'],
128,['Tony Allen'],['There Is No End'],['7.7'],['https://pitchfork.com/reviews/albums/tony-allen-there-is-no-end/'],['jazz'],
129,['Joseph Shabason'],['The Fellowship'],['7.3'],['https://pitchfork.com/reviews/albums/joseph-shabason-the-fellowship/'],['jazz'],
130,['Arooj Aftab'],['Vulture Prince'],['8.2'],['https://pitchfork.com/reviews/albums/arooj-aftab-vulture-prince/'],['jazz'],
131,['Natural Information Society'],['descension (Out of Our Constrictions)'],['7.5'],['https://pitchfork.com/reviews/albums/natural-information-society-evan-parke-descension-out-of-our-constrictions/'],['jazz'],
132,['Sonny Sharrock'],['Ask the Ages'],['9.5'],['https://pitchfork.com/reviews/albums/sonny-sharrock-ask-the-ages/'],['jazz'],
133,['Vijay Iyer'],['Uneasy'],['8.6'],['https://pitchfork.com/reviews/albums/vijay-iyer-linda-may-han-oh-tyshawn-uneasy/'],['jazz'],
134,['Kassa Overall'],['Shades of Flu 2'],['7.6'],['https://pitchfork.com/reviews/albums/kassa-overall-shades-of-flu-2/'],['jazz'],
135,['Damon Locks'],['NOW'],['7.7'],['https://pitchfork.com/reviews/albums/damon-locks-black-monument-ensemble-now/'],['jazz'],
136,['Esperanza Spalding'],['TRIANGLE'],['7.8'],['https://pitchfork.com/reviews/albums/esperanza-spalding-triangle/'],['jazz'],
137,['Chris Corsano'],['Made Out of Sound'],['8.1'],['https://pitchfork.com/reviews/albums/chris-corsano-bill-orcutt-made-out-of-sound/'],['jazz'],
138,['Floating Points'],['Promises'],['9.0'],['https://pitchfork.com/reviews/albums/floating-points-pharoah-sanders-the-promises/'],['jazz'],
139,['Hecker'],['Statistique Synthétique / Teum (the Silvery Slit)'],['6.3'],['https://pitchfork.com/reviews/albums/hecker-okkyung-lee-statistique-synthetique-teum-the-silvery-slit/'],['jazz'],
140,['Bobby Womack'],['The Poet / The Poet II'],['7.5'],['https://pitchfork.com/reviews/albums/bobby-womack-the-poet-the-poet-ii/'],['jazz'],
141,['Wau Wau Collectif'],['Yaral Sa Doom'],['7.7'],['https://pitchfork.com/reviews/albums/wau-wau-collectif-yaral-sa-doom/'],['jazz'],
142,['Pino Palladino'],['Notes With Attachments'],['7.4'],['https://pitchfork.com/reviews/albums/pino-palladino-blake-mills-notes-with-attachments/'],['jazz'],
143,['Sam Gendel'],['Fresh Bread'],['6.5'],['https://pitchfork.com/reviews/albums/sam-gendel-fresh-bread/'],['jazz'],
144,['Femi Kuti'],['Legacy +'],['7.8'],['https://pitchfork.com/reviews/albums/femi-kuti-made-kuti-legacy/'],['jazz'],
145,['Archie Shepp'],['Let My People Go'],['7.5'],['https://pitchfork.com/reviews/albums/archie-shepp-jason-moran-let-my-people-go/'],['jazz'],
146,['Patricia Brennan'],['Maquishti'],['7.4'],['https://pitchfork.com/reviews/albums/patricia-brennan-maquishti/'],['jazz'],
147,['Baldi/Gerycz Duo'],['After Commodore Perry Service Plaza'],['7.1'],['https://pitchfork.com/reviews/albums/baldi-gerycz-duo-after-commodore-perry-service-plaza/'],['jazz'],
148,['Roland Haynes'],['Second Wave'],['7.4'],['https://pitchfork.com/reviews/albums/roland-haynes-second-wave/'],['jazz'],
149,['Winston C.W.'],['Good Guess'],['7.5'],['https://pitchfork.com/reviews/albums/winston-cw-good-guess/'],['jazz'],
150,['Jahari Massamba Unit'],['Pardon My French'],['7.0'],['https://pitchfork.com/reviews/albums/jahari-massamba-unit-pardon-my-french/'],['jazz'],
